# SNR	upix	vpix	boxc_width	time	dm	iblk
3.4	145	44	0		0	1	0
3.1	248	44	0		1	1	0
3.0	139	45	0		1	1	0
3.1	147	45	0		1	1	0
3.3	218	45	0		0	1	0
3.3	138	46	0		1	1	0
3.1	146	46	0		1	1	0
3.2	217	46	0		0	1	0
3.3	147	47	0		1	1	0
3.1	48	47	0		0	1	0
3.1	148	48	0		1	1	0
3.1	47	48	0		0	1	0
3.5	49	48	0		0	1	0
3.2	147	49	0		1	1	0
3.3	0	49	0		0	1	0
3.6	50	49	0		0	1	0
3.2	255	50	0		0	1	0
3.2	1	50	0		0	1	0
3.6	49	50	0		0	1	0
3.1	0	51	0		0	1	0
3.2	50	51	0		0	1	0
3.2	24	55	0		0	1	0
3.4	56	55	1		1	1	0
3.2	23	56	0		0	1	0
3.6	57	56	1		1	1	0
3.3	24	57	0		0	1	0
3.6	56	57	1		1	1	0
3.0	55	58	1		1	1	0
3.1	112	61	1		1	1	0
3.6	111	62	1		1	1	0
3.5	113	62	0		1	1	0
3.7	110	63	1		1	1	0
3.8	112	63	1		1	1	0
4.1	111	64	1		1	1	0
3.7	113	64	0		1	1	0
4.3	110	65	1		1	1	0
3.6	112	65	1		1	1	0
4.3	109	66	1		1	1	0
3.1	115	66	0		1	1	0
3.5	110	67	1		1	1	0
3.1	116	67	0		1	1	0
3.3	236	68	0		1	1	0
3.0	117	68	0		1	1	0
3.1	235	69	0		1	1	0
3.0	97	72	0		1	1	0
3.3	78	73	0		0	1	0
3.2	96	73	0		1	1	0
3.4	79	74	0		0	1	0
3.3	97	74	0		1	1	0
3.2	78	75	0		0	1	0
3.2	80	75	1		1	1	0
3.2	79	76	0		0	1	0
3.0	81	76	1		1	1	0
3.1	74	77	0		0	1	0
3.3	73	78	0		0	1	0
3.2	19	79	0		0	1	0
3.4	74	79	0		0	1	0
3.4	28	80	0		0	1	0
3.2	75	80	1		1	1	0
3.2	146	81	1		1	1	0
3.7	29	81	0		0	1	0
3.0	76	81	1		1	1	0
3.2	105	81	0		0	1	0
3.8	30	82	1		1	1	0
3.2	32	82	1		1	1	0
3.6	106	82	0		0	1	0
3.5	31	83	1		1	1	0
3.1	107	83	0		0	1	0
3.3	166	87	0		0	1	0
4.0	167	88	0		0	1	0
3.2	28	88	0		1	1	0
4.0	166	89	0		0	1	0
3.5	27	89	0		1	1	0
4.0	167	90	0		0	1	0
3.3	28	90	0		1	1	0
3.2	166	91	0		0	1	0
3.0	5	91	0		0	1	0
3.2	35	91	0		1	1	0
3.2	4	92	0		0	1	0
3.3	34	92	0		1	1	0
3.0	5	93	0		0	1	0
3.4	35	93	0		1	1	0
3.0	228	95	1		1	1	0
3.5	227	96	1		1	1	0
3.2	73	96	0		1	1	0
3.5	228	97	1		1	1	0
3.3	74	97	0		1	1	0
3.0	97	97	0		1	1	0
3.4	157	98	0		0	1	0
3.1	229	98	1		1	1	0
3.5	98	98	0		1	1	0
3.5	156	99	0		0	1	0
3.5	99	99	0		1	1	0
3.5	157	100	0		0	1	0
3.2	100	100	0		1	1	0
3.1	156	101	0		0	1	0
3.1	238	105	0		1	1	0
3.2	81	105	0		0	1	0
3.6	237	106	0		1	1	0
3.6	82	106	0		0	1	0
3.0	208	107	1		1	1	0
3.9	238	107	0		1	1	0
3.5	240	107	0		1	1	0
3.3	66	107	1		1	1	0
3.1	83	107	0		0	1	0
3.7	209	108	1		1	1	0
3.6	239	108	0		1	1	0
3.1	241	108	0		1	1	0
