# SNR	upix	vpix	boxc_width	time	dm	iblk
7.6	28	148	1		1	0	0
22.7	38	148	0		1	0	0
23.4	52	148	1		1	0	0
12.2	73	148	1		1	0	0
25.1	92	148	0		1	0	0
20.8	97	148	0		1	0	0
38.9	117	148	0		1	0	0
26.1	135	149	1		1	0	0
23.7	146	149	1		1	0	0
31.5	173	149	1		1	0	0
16.6	190	149	0		0	0	0
17.5	192	149	0		0	0	0
13.2	223	149	1		1	0	0
13.8	225	149	1		1	0	0
6.8	241	149	0		0	0	0
8.0	7	149	0		0	0	0
11.0	17	149	0		1	0	0
19.5	35	149	0		1	0	0
15.9	49	149	1		1	0	0
14.7	72	149	1		1	0	0
23.1	89	149	1		1	0	0
28.2	96	149	0		1	0	0
30.8	123	149	0		1	0	0
27.1	131	150	0		0	0	0
19.4	147	150	0		1	0	0
27.7	174	150	1		1	0	0
15.8	176	150	1		1	0	0
20.8	193	150	0		0	0	0
10.3	221	150	0		1	0	0
11.1	226	150	0		0	0	0
8.1	244	150	0		1	0	0
5.8	1	150	0		1	0	0
17.9	30	150	0		1	0	0
20.3	32	150	0		1	0	0
13.0	56	150	1		1	0	0
15.5	79	150	0		0	0	0
32.5	95	150	0		1	0	0
19.2	108	150	0		1	0	0
30.4	124	150	0		1	0	0
21.6	140	151	0		1	0	0
18.8	146	151	1		1	0	0
19.6	175	151	0		1	0	0
16.1	186	151	1		1	0	0
17.9	201	151	0		1	0	0
13.4	218	151	0		1	0	0
10.3	224	151	0		1	0	0
7.4	254	151	1		1	0	0
8.0	0	151	1		1	0	0
20.7	27	151	0		1	0	0
17.2	41	151	0		0	0	0
13.3	53	151	0		1	0	0
12.0	75	151	0		1	0	0
32.0	94	151	0		1	0	0
20.6	107	151	0		1	0	0
37.9	123	151	0		1	0	0
27.7	131	152	0		0	0	0
15.8	147	152	1		1	0	0
18.8	174	152	0		1	0	0
15.8	187	152	1		1	0	0
11.5	201	152	0		0	0	0
13.3	219	152	0		1	0	0
12.1	238	152	0		0	0	0
9.4	249	152	0		0	0	0
5.8	8	152	0		0	0	0
13.7	24	152	0		1	0	0
12.1	36	152	0		0	0	0
13.0	58	152	0		0	0	0
13.0	74	152	0		1	0	0
24.3	93	152	1		1	0	0
22.5	97	152	1		1	0	0
34.5	124	152	1		1	0	0
25.2	132	153	0		0	0	0
19.2	154	153	1		1	0	0
20.5	175	153	0		1	0	0
18.5	177	153	0		1	0	0
11.0	192	153	1		1	0	0
12.9	222	153	0		1	0	0
8.1	224	153	0		1	0	0
12.0	253	153	0		1	0	0
8.6	15	153	0		0	0	0
9.8	29	153	1		1	0	0
15.3	47	153	0		1	0	0
13.7	49	153	0		1	0	0
15.4	71	153	0		1	0	0
19.9	92	153	1		1	0	0
26.0	96	153	1		1	0	0
32.1	123	153	0		1	0	0
27.7	131	154	0		0	0	0
25.1	155	154	1		1	0	0
18.6	163	154	0		0	0	0
24.7	176	154	0		1	0	0
11.1	197	154	1		1	0	0
11.1	217	154	0		1	0	0
10.1	239	154	0		0	0	0
14.3	248	154	1		1	0	0
12.6	14	154	0		1	0	0
12.2	28	154	0		0	0	0
17.4	44	154	0		1	0	0
10.9	59	154	0		0	0	0
14.4	70	154	1		1	0	0
23.4	95	154	1		1	0	0
23.7	107	154	1		1	0	0
30.5	124	154	1		1	0	0
21.8	138	155	0		0	0	0
25.8	156	155	1		1	0	0
20.7	162	155	1		1	0	0
22.0	179	155	0		1	0	0
11.8	198	155	0		1	0	0
9.5	221	155	0		0	0	0
10.0	230	155	0		0	0	0
12.0	245	155	0		1	0	0
13.2	11	155	0		1	0	0
12.8	25	155	0		0	0	0
20.7	41	155	0		1	0	0
15.0	53	155	0		1	0	0
10.2	69	155	1		1	0	0
22.0	92	155	1		1	0	0
23.9	97	155	0		0	0	0
33.4	115	155	0		0	0	0
20.2	135	156	1		1	0	0
25.8	155	156	1		1	0	0
17.8	163	156	1		1	0	0
19.9	177	156	0		0	0	0
14.0	205	156	1		1	0	0
11.5	222	156	0		0	0	0
11.7	231	156	0		0	0	0
7.5	240	156	1		1	0	0
9.1	8	156	1		1	0	0
9.8	22	156	0		0	0	0
24.4	38	156	0		1	0	0
17.7	50	156	0		1	0	0
11.2	75	156	1		1	0	0
20.5	80	156	0		1	0	0
25.8	96	156	0		0	0	0
41.2	114	156	0		0	0	0
22.0	138	157	0		0	0	0
18.2	156	157	1		1	0	0
18.2	175	157	0		1	0	0
18.5	178	157	0		0	0	0
21.1	206	157	1		1	0	0
19.2	208	157	1		1	0	0
10.7	227	157	0		0	0	0
13.7	243	157	0		0	0	0
11.5	11	157	0		0	0	0
11.8	31	157	1		1	0	0
20.6	35	157	0		1	0	0
11.1	63	157	0		1	0	0
19.6	79	157	0		1	0	0
26.3	95	157	0		0	0	0
20.0	102	157	0		1	0	0
33.9	113	157	0		0	0	0
24.1	128	158	0		1	0	0
17.5	144	158	0		0	0	0
18.4	165	158	1		1	0	0
16.1	181	158	0		0	0	0
17.0	207	158	1		1	0	0
20.9	209	158	1		1	0	0
14.2	228	158	0		0	0	0
12.9	246	158	0		0	0	0
15.4	14	158	0		0	0	0
14.2	30	158	0		1	0	0
18.2	44	158	0		1	0	0
11.1	62	158	1		1	0	0
15.5	78	158	0		1	0	0
24.5	94	158	0		0	0	0
22.9	101	158	0		1	0	0
22.4	112	158	0		0	0	0
19.8	138	159	0		0	0	0
20.4	145	159	0		0	0	0
14.1	160	159	1		1	0	0
19.9	182	159	0		0	0	0
9.3	206	159	1		1	0	0
15.5	210	159	1		1	0	0
12.5	233	159	0		0	0	0
10.6	249	159	1		1	0	0
16.3	13	159	1		1	0	0
15.0	31	159	0		1	0	0
15.4	43	159	0		1	0	0
8.0	48	159	0		0	0	0
12.5	72	159	1		1	0	0
19.9	93	159	0		0	0	0
23.9	101	159	0		0	0	0
27.4	112	159	0		1	0	0
24.3	128	160	0		1	0	0
18.7	146	160	0		0	0	0
12.2	161	160	1		1	0	0
20.0	183	160	0		0	0	0
11.0	192	160	1		1	0	0
12.8	213	160	1		1	0	0
8.5	229	160	0		1	0	0
8.9	250	160	1		1	0	0
14.8	8	160	0		0	0	0
14.9	22	160	1		1	0	0
17.5	38	160	0		1	0	0
8.8	48	160	0		1	0	0
12.3	74	160	0		1	0	0
14.1	85	160	1		1	0	0
29.0	111	160	0		1	0	0
34.7	112	160	0		0	0	0
23.1	136	161	0		1	0	0
17.7	154	161	0		0	0	0
12.2	160	161	1		1	0	0
22.3	186	161	0		0	0	0
14.7	193	161	1		1	0	0
13.0	216	161	0		1	0	0
12.6	232	161	1		1	0	0
11.1	255	161	1		1	0	0
14.3	7	161	0		0	0	0
11.6	17	161	0		0	0	0
13.4	37	161	0		1	0	0
11.3	58	161	1		1	0	0
14.3	73	161	0		1	0	0
16.7	82	161	0		0	0	0
38.4	111	161	0		0	0	0
26.6	127	161	1		1	0	0
24.2	129	162	1		1	0	0
24.0	146	162	0		0	0	0
7.9	169	162	0		0	0	0
