# snr	lpix	mpix	boxc_width	time	dm	iblk	rawsn	total_sample	obstime_sec	mjd	dm_pccm3	ra_deg	dec_deg
6.0	140	203	6	133	90	283	159	72581	1003.3597	60381.278163271	401.738	44.83257	-54.37731
6.5	192	135	0	19	148	283	171	72467	1001.7838	60381.278145031	660.635	44.44542	-54.66874
6.1	166	  1	1	136	0	284	160	72840	1006.9402	60381.278204711	0.000	44.63575	-55.24404
6.1	169	 72	0	217	100	285	160	73177	1011.5989	60381.278258631	446.375	44.61433	-54.93993
6.0	 82	155	6	122	105	287	159	73594	1017.3635	60381.278325351	468.694	45.26191	-54.58335
6.0	 74	159	5	208	128	290	159	74448	1029.1692	60381.278461992	571.360	45.32115	-54.56590
6.1	 22	 71	1	185	38	291	161	74681	1032.3901	60381.278499271	169.623	45.71482	-54.94124
6.0	188	126	0	91	143	298	159	76379	1055.8633	60381.278770951	638.316	44.47467	-54.70757
6.0	116	 85	7	89	68	303	159	77657	1073.5304	60381.278975431	303.535	45.01041	-54.88465
6.1	 53	122	5	142	113	308	161	78990	1091.9578	60381.279188711	504.404	45.47912	-54.72412
6.1	 53	122	5	142	114	308	160	78990	1091.9578	60381.279188711	508.868	45.47912	-54.72412
6.0	 53	122	5	142	115	308	159	78990	1091.9578	60381.279188711	513.331	45.47912	-54.72412
6.1	178	213	5	244	138	311	160	79860	1103.9846	60381.279327911	615.998	44.55295	-54.33349
6.0	208	 86	1	66	148	314	158	80450	1112.1407	60381.279422311	660.635	44.32378	-54.87843
6.1	108	 11	6	85	149	314	160	80469	1112.4034	60381.279425351	665.099	45.07240	-55.20158
6.0	  8	  3	0	7	21	324	158	82951	1146.7146	60381.279822471	93.739	45.82741	-55.23141
6.0	156	 53	1	74	60	324	158	83018	1147.6409	60381.279833192	267.825	44.71127	-55.02165
6.0	 85	126	0	63	89	325	158	83263	1151.0277	60381.279872391	397.274	45.24056	-54.70810
6.0	191	175	1	247	93	331	158	84983	1174.8051	60381.280147592	415.129	44.45498	-54.49673
6.2	100	233	0	30	99	331	163	84766	1171.8052	60381.280112871	441.911	45.12751	-54.24776
6.2	234	179	0	82	160	334	162	85586	1183.1409	60381.280244071	714.200	44.13783	-54.47727
6.1	239	194	5	21	40	335	160	85781	1185.8365	60381.280275271	178.550	44.10238	-54.41235
6.3	239	194	3	21	41	335	165	85781	1185.8365	60381.280275271	183.014	44.10238	-54.41235
6.3	238	194	3	22	42	335	165	85782	1185.8503	60381.280275431	187.478	44.10975	-54.41241
6.5	239	194	4	22	42	335	171	85782	1185.8503	60381.280275431	187.478	44.10238	-54.41235
6.3	238	194	3	23	43	335	166	85783	1185.8641	60381.280275591	191.941	44.10975	-54.41241
6.9	239	194	3	22	43	335	182	85782	1185.8503	60381.280275431	191.941	44.10238	-54.41235
6.3	239	194	3	23	44	335	167	85783	1185.8641	60381.280275591	196.405	44.10238	-54.41235
6.2	  2	205	0	195	145	336	163	86211	1191.7809	60381.280344071	647.244	45.85171	-54.36383
# Run /CRACO/SOFTWARE/craco/craftop/softwares/miniconda3/envs/craco/bin/search_pipeline --uv /data/craco/craco/SB059967/scans/00/20240312062255/b04.uvfits --device 0 -psf --update-uv-blocks 12 --calibration /data/craco/craco/SB059967/cal --outdir /data/craco/craco/SB059967/scans/00/20240312062255/results --metadata /CRACO/DATA_00/craco/SB059967/SB59967.json.gz --xclbin /CRACO/SOFTWARE/ban115/builds/binary_container_1_bcbee1b_u55_2023.1.xclbin --ndm 162 --phase-center-filterbank pc.fil --start-mjd 0 --flag-ants 3,8,25-30 --dflag-fradius 180 --dflag-cas-threshold 5 --dflag-tblk 256 --flag-frequency-file /home/craftop/share/fixed_freq_flags.txt finished on 2024-03-12 16:19:20.296545
