# snr	lpix	mpix	boxc_width	time	dm	iblk	rawsn	total_sample	obstime_sec	mjd	dm_pccm3	ra_deg	dec_deg
6.7	206	139	7	88	50	226	176	57944	801.0179	60381.275821351	223.188	51.61030	-54.59554
6.2	203	138	7	96	50	226	163	57952	801.1285	60381.275822632	223.188	51.63243	-54.59998
8.2	204	138	7	96	50	226	216	57952	801.1285	60381.275822632	223.188	51.62503	-54.59993
7.3	205	139	7	97	50	226	191	57953	801.1423	60381.275822791	223.188	51.61769	-54.59558
6.1	204	138	7	104	50	226	160	57960	801.2390	60381.275823911	223.188	51.62503	-54.59993
6.0	205	139	7	104	50	226	159	57960	801.2390	60381.275823911	223.188	51.61769	-54.59558
6.1	203	138	7	79	51	226	160	57935	800.8934	60381.275819911	227.651	51.63243	-54.59998
8.9	204	138	7	79	51	226	234	57935	800.8934	60381.275819911	227.651	51.62503	-54.59993
8.2	205	138	7	79	51	226	215	57935	800.8934	60381.275819911	227.651	51.61763	-54.59988
6.0	203	138	7	80	51	226	159	57936	800.9073	60381.275820071	227.651	51.63243	-54.59998
9.0	204	138	7	82	51	226	238	57938	800.9349	60381.275820391	227.651	51.62503	-54.59993
8.7	205	138	7	83	51	226	230	57939	800.9487	60381.275820551	227.651	51.61763	-54.59988
6.9	206	139	7	86	51	226	181	57942	800.9902	60381.275821031	227.651	51.61030	-54.59554
6.8	203	138	6	91	51	226	179	57947	801.0593	60381.275821831	227.651	51.63243	-54.59998
9.2	204	138	7	92	51	226	242	57948	801.0732	60381.275821991	227.651	51.62503	-54.59993
8.4	205	138	7	92	51	226	222	57948	801.0732	60381.275821991	227.651	51.61763	-54.59988
6.7	206	139	7	88	51	226	176	57944	801.0179	60381.275821351	227.651	51.61030	-54.59554
6.0	203	138	7	97	51	226	159	57953	801.1423	60381.275822791	227.651	51.63243	-54.59998
8.2	204	138	7	96	51	226	215	57952	801.1285	60381.275822632	227.651	51.62503	-54.59993
7.6	205	139	7	96	51	226	199	57952	801.1285	60381.275822632	227.651	51.61769	-54.59558
6.7	204	138	7	104	51	226	176	57960	801.2390	60381.275823911	227.651	51.62503	-54.59993
6.4	205	138	6	104	51	226	168	57960	801.2390	60381.275823911	227.651	51.61763	-54.59988
8.1	204	138	6	79	52	226	213	57935	800.8934	60381.275819911	232.115	51.62503	-54.59993
7.3	205	138	6	79	52	226	192	57935	800.8934	60381.275819911	232.115	51.61763	-54.59988
6.2	203	138	7	80	52	226	162	57936	800.9073	60381.275820071	232.115	51.63243	-54.59998
9.2	204	138	7	83	52	226	242	57939	800.9487	60381.275820551	232.115	51.62503	-54.59993
8.8	205	138	7	83	52	226	232	57939	800.9487	60381.275820551	232.115	51.61763	-54.59988
7.2	206	139	7	87	52	226	189	57943	801.0040	60381.275821191	232.115	51.61030	-54.59554
6.8	203	138	6	92	52	226	178	57948	801.0732	60381.275821991	232.115	51.63243	-54.59998
8.9	204	138	6	92	52	226	235	57948	801.0732	60381.275821991	232.115	51.62503	-54.59993
8.4	205	138	7	92	52	226	220	57948	801.0732	60381.275821991	232.115	51.61763	-54.59988
6.7	206	139	7	89	52	226	177	57945	801.0317	60381.275821511	232.115	51.61030	-54.59554
6.2	203	138	7	97	52	226	164	57953	801.1423	60381.275822791	232.115	51.63243	-54.59998
8.6	204	138	7	96	52	226	226	57952	801.1285	60381.275822632	232.115	51.62503	-54.59993
7.9	205	139	7	96	52	226	209	57952	801.1285	60381.275822632	232.115	51.61769	-54.59558
6.5	204	138	7	104	52	226	171	57960	801.2390	60381.275823911	232.115	51.62503	-54.59993
6.0	205	138	7	105	52	226	159	57961	801.2529	60381.275824071	232.115	51.61763	-54.59988
6.0	203	138	7	77	53	226	159	57933	800.8658	60381.275819591	236.579	51.63243	-54.59998
8.4	204	138	7	79	53	226	220	57935	800.8934	60381.275819911	236.579	51.62503	-54.59993
7.4	205	138	7	79	53	226	194	57935	800.8934	60381.275819911	236.579	51.61763	-54.59988
6.2	203	138	7	80	53	226	162	57936	800.9073	60381.275820071	236.579	51.63243	-54.59998
9.2	204	138	7	83	53	226	243	57939	800.9487	60381.275820551	236.579	51.62503	-54.59993
8.9	205	138	7	83	53	226	233	57939	800.9487	60381.275820551	236.579	51.61763	-54.59988
7.0	206	139	7	87	53	226	184	57943	801.0040	60381.275821191	236.579	51.61030	-54.59554
6.7	203	138	7	93	53	226	176	57949	801.0870	60381.275822151	236.579	51.63243	-54.59998
9.0	204	138	7	94	53	226	238	57950	801.1008	60381.275822312	236.579	51.62503	-54.59993
8.5	205	139	7	91	53	226	224	57947	801.0593	60381.275821831	236.579	51.61769	-54.59558
6.6	206	139	7	88	53	226	174	57944	801.0179	60381.275821351	236.579	51.61030	-54.59554
6.1	203	138	7	98	53	226	160	57954	801.1561	60381.275822951	236.579	51.63243	-54.59998
8.7	204	138	7	96	53	226	228	57952	801.1285	60381.275822632	236.579	51.62503	-54.59993
7.9	205	138	7	96	53	226	208	57952	801.1285	60381.275822632	236.579	51.61763	-54.59988
6.8	204	138	6	104	53	226	180	57960	801.2390	60381.275823911	236.579	51.62503	-54.59993
6.3	205	139	7	104	53	226	167	57960	801.2390	60381.275823911	236.579	51.61769	-54.59558
6.5	203	138	7	78	54	226	170	57934	800.8796	60381.275819751	241.043	51.63243	-54.59998
8.1	204	138	7	78	54	226	213	57934	800.8796	60381.275819751	241.043	51.62503	-54.59993
7.0	205	138	6	79	54	226	183	57935	800.8934	60381.275819911	241.043	51.61763	-54.59988
6.4	203	138	7	81	54	226	169	57937	800.9211	60381.275820231	241.043	51.63243	-54.59998
9.0	204	138	6	83	54	226	238	57939	800.9487	60381.275820551	241.043	51.62503	-54.59993
8.8	205	138	7	87	54	226	232	57943	801.0040	60381.275821191	241.043	51.61763	-54.59988
7.0	206	139	6	87	54	226	184	57943	801.0040	60381.275821191	241.043	51.61030	-54.59554
6.8	203	138	7	94	54	226	180	57950	801.1008	60381.275822312	241.043	51.63243	-54.59998
9.2	204	138	7	94	54	226	243	57950	801.1008	60381.275822312	241.043	51.62503	-54.59993
9.2	205	138	7	88	54	226	243	57944	801.0179	60381.275821351	241.043	51.61763	-54.59988
7.6	206	139	7	88	54	226	201	57944	801.0179	60381.275821351	241.043	51.61030	-54.59554
6.1	203	138	7	96	54	226	161	57952	801.1285	60381.275822632	241.043	51.63243	-54.59998
8.6	204	138	7	96	54	226	226	57952	801.1285	60381.275822632	241.043	51.62503	-54.59993
7.6	205	138	7	97	54	226	201	57953	801.1423	60381.275822791	241.043	51.61763	-54.59988
7.0	204	138	7	104	54	226	184	57960	801.2390	60381.275823911	241.043	51.62503	-54.59993
6.6	205	139	7	104	54	226	174	57960	801.2390	60381.275823911	241.043	51.61769	-54.59558
6.2	203	138	6	79	55	226	163	57935	800.8934	60381.275819911	245.506	51.63243	-54.59998
8.1	204	138	6	79	55	226	214	57935	800.8934	60381.275819911	245.506	51.62503	-54.59993
7.0	205	138	6	79	55	226	183	57935	800.8934	60381.275819911	245.506	51.61763	-54.59988
6.8	203	138	7	82	55	226	178	57938	800.9349	60381.275820391	245.506	51.63243	-54.59998
9.7	204	138	7	82	55	226	256	57938	800.9349	60381.275820391	245.506	51.62503	-54.59993
8.9	205	138	7	85	55	226	235	57941	800.9764	60381.275820871	245.506	51.61763	-54.59988
7.3	206	139	6	87	55	226	192	57943	801.0040	60381.275821191	245.506	51.61030	-54.59554
6.9	203	138	7	94	55	226	182	57950	801.1008	60381.275822312	245.506	51.63243	-54.59998
9.4	204	138	7	94	55	226	247	57950	801.1008	60381.275822312	245.506	51.62503	-54.59993
9.6	205	138	7	88	55	226	254	57944	801.0179	60381.275821351	245.506	51.61763	-54.59988
7.8	206	139	7	88	55	226	205	57944	801.0179	60381.275821351	245.506	51.61030	-54.59554
6.5	203	138	7	98	55	226	170	57954	801.1561	60381.275822951	245.506	51.63243	-54.59998
9.0	204	138	7	97	55	226	236	57953	801.1423	60381.275822791	245.506	51.62503	-54.59993
8.2	205	138	7	97	55	226	216	57953	801.1423	60381.275822791	245.506	51.61763	-54.59988
7.0	204	138	7	104	55	226	183	57960	801.2390	60381.275823911	245.506	51.62503	-54.59993
6.2	205	139	7	105	55	226	162	57961	801.2529	60381.275824071	245.506	51.61769	-54.59558
6.2	203	138	5	79	56	226	163	57935	800.8934	60381.275819911	249.970	51.63243	-54.59998
7.8	204	138	5	79	56	226	205	57935	800.8934	60381.275819911	249.970	51.62503	-54.59993
6.4	205	138	5	79	56	226	168	57935	800.8934	60381.275819911	249.970	51.61763	-54.59988
6.6	203	138	7	83	56	226	173	57939	800.9487	60381.275820551	249.970	51.63243	-54.59998
9.4	204	138	7	83	56	226	247	57939	800.9487	60381.275820551	249.970	51.62503	-54.59993
8.9	205	138	7	86	56	226	235	57942	800.9902	60381.275821031	249.970	51.61763	-54.59988
7.1	206	139	5	87	56	226	186	57943	801.0040	60381.275821191	249.970	51.61030	-54.59554
7.0	203	138	7	95	56	226	183	57951	801.1146	60381.275822471	249.970	51.63243	-54.59998
9.4	204	138	7	95	56	226	247	57951	801.1146	60381.275822471	249.970	51.62503	-54.59993
9.9	205	138	7	89	56	226	260	57945	801.0317	60381.275821511	249.970	51.61763	-54.59988
7.8	206	139	7	89	56	226	205	57945	801.0317	60381.275821511	249.970	51.61030	-54.59554
6.5	203	138	7	96	56	226	171	57952	801.1285	60381.275822632	249.970	51.63243	-54.59998
9.0	204	138	7	96	56	226	237	57952	801.1285	60381.275822632	249.970	51.62503	-54.59993
8.3	205	138	7	96	56	226	219	57952	801.1285	60381.275822632	249.970	51.61763	-54.59988
6.9	204	138	7	105	56	226	182	57961	801.2529	60381.275824071	249.970	51.62503	-54.59993
6.3	205	139	7	104	56	226	165	57960	801.2390	60381.275823911	249.970	51.61769	-54.59558
7.2	204	138	6	79	57	226	190	57935	800.8934	60381.275819911	254.434	51.62503	-54.59993
6.5	203	138	7	83	57	226	170	57939	800.9487	60381.275820551	254.434	51.63243	-54.59998
9.3	204	138	7	83	57	226	246	57939	800.9487	60381.275820551	254.434	51.62503	-54.59993
9.3	205	138	7	87	57	226	244	57943	801.0040	60381.275821191	254.434	51.61763	-54.59988
6.9	206	139	5	87	57	226	181	57943	801.0040	60381.275821191	254.434	51.61030	-54.59554
6.8	203	138	7	95	57	226	180	57951	801.1146	60381.275822471	254.434	51.63243	-54.59998
9.2	204	138	7	95	57	226	243	57951	801.1146	60381.275822471	254.434	51.62503	-54.59993
9.8	205	138	7	89	57	226	257	57945	801.0317	60381.275821511	254.434	51.61763	-54.59988
7.9	206	139	7	89	57	226	208	57945	801.0317	60381.275821511	254.434	51.61030	-54.59554
6.8	203	138	7	97	57	226	179	57953	801.1423	60381.275822791	254.434	51.63243	-54.59998
9.1	204	138	7	97	57	226	239	57953	801.1423	60381.275822791	254.434	51.62503	-54.59993
8.1	205	138	7	97	57	226	214	57953	801.1423	60381.275822791	254.434	51.61763	-54.59988
7.5	204	138	7	104	57	226	198	57960	801.2390	60381.275823911	254.434	51.62503	-54.59993
7.1	205	139	7	104	57	226	188	57960	801.2390	60381.275823911	254.434	51.61769	-54.59558
7.3	204	138	6	79	58	226	191	57935	800.8934	60381.275819911	258.898	51.62503	-54.59993
6.5	203	138	7	84	58	226	170	57940	800.9626	60381.275820711	258.898	51.63243	-54.59998
9.5	204	138	7	84	58	226	251	57940	800.9626	60381.275820711	258.898	51.62503	-54.59993
9.2	205	138	7	87	58	226	243	57943	801.0040	60381.275821191	258.898	51.61763	-54.59988
6.3	206	139	5	87	58	226	167	57943	801.0040	60381.275821191	258.898	51.61030	-54.59554
6.7	203	138	6	95	58	226	176	57951	801.1146	60381.275822471	258.898	51.63243	-54.59998
9.0	204	138	7	95	58	226	237	57951	801.1146	60381.275822471	258.898	51.62503	-54.59993
9.6	205	138	7	88	58	226	252	57944	801.0179	60381.275821351	258.898	51.61763	-54.59988
7.7	206	139	6	89	58	226	202	57945	801.0317	60381.275821511	258.898	51.61030	-54.59554
6.9	203	138	7	97	58	226	181	57953	801.1423	60381.275822791	258.898	51.63243	-54.59998
9.2	204	138	7	96	58	226	241	57952	801.1285	60381.275822632	258.898	51.62503	-54.59993
8.4	205	138	7	96	58	226	220	57952	801.1285	60381.275822632	258.898	51.61763	-54.59988
7.4	204	138	7	104	58	226	194	57960	801.2390	60381.275823911	258.898	51.62503	-54.59993
6.7	205	139	7	104	58	226	176	57960	801.2390	60381.275823911	258.898	51.61769	-54.59558
7.0	204	138	5	79	59	226	184	57935	800.8934	60381.275819911	263.361	51.62503	-54.59993
6.3	203	138	7	84	59	226	165	57940	800.9626	60381.275820711	263.361	51.63243	-54.59998
9.4	204	138	7	85	59	226	248	57941	800.9764	60381.275820871	263.361	51.62503	-54.59993
9.0	205	138	7	87	59	226	236	57943	801.0040	60381.275821191	263.361	51.61763	-54.59988
6.0	206	139	6	87	59	226	159	57943	801.0040	60381.275821191	263.361	51.61030	-54.59554
6.5	203	138	5	95	59	226	172	57951	801.1146	60381.275822471	263.361	51.63243	-54.59998
9.4	204	138	7	89	59	226	248	57945	801.0317	60381.275821511	263.361	51.62503	-54.59993
10.1	205	138	7	89	59	226	265	57945	801.0317	60381.275821511	263.361	51.61763	-54.59988
7.7	206	139	7	90	59	226	204	57946	801.0455	60381.275821671	263.361	51.61030	-54.59554
6.6	203	138	7	98	59	226	175	57954	801.1561	60381.275822951	263.361	51.63243	-54.59998
9.0	204	138	7	98	59	226	237	57954	801.1561	60381.275822951	263.361	51.62503	-54.59993
8.4	205	138	7	99	59	226	222	57955	801.1699	60381.275823111	263.361	51.61763	-54.59988
7.4	204	138	7	104	59	226	194	57960	801.2390	60381.275823911	263.361	51.62503	-54.59993
6.6	205	139	7	105	59	226	173	57961	801.2529	60381.275824071	263.361	51.61769	-54.59558
6.1	205	139	7	112	59	226	160	57968	801.3496	60381.275825191	263.361	51.61769	-54.59558
6.4	204	138	4	79	60	226	168	57935	800.8934	60381.275819911	267.825	51.62503	-54.59993
6.3	203	138	7	84	60	226	165	57940	800.9626	60381.275820711	267.825	51.63243	-54.59998
9.2	204	138	7	86	60	226	243	57942	800.9902	60381.275821031	267.825	51.62503	-54.59993
9.0	205	138	5	87	60	226	238	57943	801.0040	60381.275821191	267.825	51.61763	-54.59988
6.2	206	139	5	87	60	226	164	57943	801.0040	60381.275821191	267.825	51.61030	-54.59554
6.5	203	138	4	95	60	226	170	57951	801.1146	60381.275822471	267.825	51.63243	-54.59998
9.6	204	138	7	89	60	226	254	57945	801.0317	60381.275821511	267.825	51.62503	-54.59993
10.3	205	138	7	89	60	226	271	57945	801.0317	60381.275821511	267.825	51.61763	-54.59988
7.5	206	139	7	90	60	226	197	57946	801.0455	60381.275821671	267.825	51.61030	-54.59554
7.0	203	138	7	98	60	226	184	57954	801.1561	60381.275822951	267.825	51.63243	-54.59998
9.2	204	138	7	98	60	226	243	57954	801.1561	60381.275822951	267.825	51.62503	-54.59993
8.6	205	138	6	98	60	226	226	57954	801.1561	60381.275822951	267.825	51.61763	-54.59988
7.4	204	138	7	104	60	226	196	57960	801.2390	60381.275823911	267.825	51.62503	-54.59993
7.0	205	138	7	104	60	226	183	57960	801.2390	60381.275823911	267.825	51.61763	-54.59988
6.0	205	139	7	112	60	226	159	57968	801.3496	60381.275825191	267.825	51.61769	-54.59558
6.5	203	138	7	87	61	226	171	57943	801.0040	60381.275821191	272.289	51.63243	-54.59998
9.4	204	138	7	87	61	226	247	57943	801.0040	60381.275821191	272.289	51.62503	-54.59993
8.6	205	138	7	87	61	226	227	57943	801.0040	60381.275821191	272.289	51.61763	-54.59988
6.1	203	138	6	88	61	226	161	57944	801.0179	60381.275821351	272.289	51.63243	-54.59998
9.5	204	138	7	91	61	226	251	57947	801.0593	60381.275821831	272.289	51.62503	-54.59993
10.1	205	138	7	91	61	226	266	57947	801.0593	60381.275821831	272.289	51.61763	-54.59988
8.1	206	139	7	91	61	226	214	57947	801.0593	60381.275821831	272.289	51.61030	-54.59554
6.9	203	138	7	100	61	226	181	57956	801.1837	60381.275823271	272.289	51.63243	-54.59998
9.3	204	138	7	100	61	226	245	57956	801.1837	60381.275823271	272.289	51.62503	-54.59993
9.0	205	139	7	97	61	226	237	57953	801.1423	60381.275822791	272.289	51.61769	-54.59558
6.1	206	139	7	97	61	226	161	57953	801.1423	60381.275822791	272.289	51.61030	-54.59554
7.3	204	138	7	106	61	226	193	57962	801.2667	60381.275824231	272.289	51.62503	-54.59993
6.8	205	139	7	106	61	226	179	57962	801.2667	60381.275824231	272.289	51.61769	-54.59558
6.4	204	138	7	112	61	226	168	57968	801.3496	60381.275825191	272.289	51.62503	-54.59993
6.4	205	139	7	112	61	226	168	57968	801.3496	60381.275825191	272.289	51.61769	-54.59558
6.7	203	138	7	87	62	226	176	57943	801.0040	60381.275821191	276.753	51.63243	-54.59998
9.6	204	138	7	87	62	226	252	57943	801.0040	60381.275821191	276.753	51.62503	-54.59993
8.6	205	138	7	86	62	226	226	57942	800.9902	60381.275821031	276.753	51.61763	-54.59988
6.9	203	138	6	90	62	226	181	57946	801.0455	60381.275821671	276.753	51.63243	-54.59998
10.3	204	138	6	90	62	226	270	57946	801.0455	60381.275821671	276.753	51.62503	-54.59993
10.4	205	138	6	90	62	226	274	57946	801.0455	60381.275821671	276.753	51.61763	-54.59988
7.8	206	139	7	91	62	226	206	57947	801.0593	60381.275821831	276.753	51.61030	-54.59554
7.4	203	138	7	101	62	226	194	57957	801.1976	60381.275823431	276.753	51.63243	-54.59998
9.8	204	138	7	100	62	226	257	57956	801.1837	60381.275823271	276.753	51.62503	-54.59993
9.5	205	139	7	97	62	226	249	57953	801.1423	60381.275822791	276.753	51.61769	-54.59558
6.5	206	139	7	97	62	226	172	57953	801.1423	60381.275822791	276.753	51.61030	-54.59554
7.7	204	138	7	104	62	226	203	57960	801.2390	60381.275823911	276.753	51.62503	-54.59993
6.9	205	138	7	104	62	226	182	57960	801.2390	60381.275823911	276.753	51.61763	-54.59988
6.3	204	138	7	112	62	226	165	57968	801.3496	60381.275825191	276.753	51.62503	-54.59993
6.5	205	139	7	112	62	226	172	57968	801.3496	60381.275825191	276.753	51.61769	-54.59558
7.1	203	138	7	87	63	226	188	57943	801.0040	60381.275821191	281.216	51.63243	-54.59998
10.1	204	138	7	87	63	226	266	57943	801.0040	60381.275821191	281.216	51.62503	-54.59993
8.9	205	138	7	87	63	226	234	57943	801.0040	60381.275821191	281.216	51.61763	-54.59988
7.1	203	138	6	90	63	226	186	57946	801.0455	60381.275821671	281.216	51.63243	-54.59998
10.2	204	138	6	90	63	226	268	57946	801.0455	60381.275821671	281.216	51.62503	-54.59993
10.1	205	138	7	92	63	226	267	57948	801.0732	60381.275821991	281.216	51.61763	-54.59988
7.8	206	139	7	92	63	226	206	57948	801.0732	60381.275821991	281.216	51.61030	-54.59554
7.4	203	138	7	101	63	226	195	57957	801.1976	60381.275823431	281.216	51.63243	-54.59998
9.6	204	138	7	100	63	226	253	57956	801.1837	60381.275823271	281.216	51.62503	-54.59993
9.2	205	139	7	97	63	226	243	57953	801.1423	60381.275822791	281.216	51.61769	-54.59558
6.8	206	139	7	97	63	226	178	57953	801.1423	60381.275822791	281.216	51.61030	-54.59554
8.1	204	138	7	104	63	226	212	57960	801.2390	60381.275823911	281.216	51.62503	-54.59993
7.6	205	138	7	104	63	226	201	57960	801.2390	60381.275823911	281.216	51.61763	-54.59988
6.2	204	138	7	114	63	226	162	57970	801.3773	60381.275825511	281.216	51.62503	-54.59993
6.6	205	139	7	114	63	226	175	57970	801.3773	60381.275825511	281.216	51.61769	-54.59558
6.6	203	138	7	87	64	226	175	57943	801.0040	60381.275821191	285.680	51.63243	-54.59998
9.7	204	138	7	87	64	226	255	57943	801.0040	60381.275821191	285.680	51.62503	-54.59993
8.7	205	138	7	87	64	226	229	57943	801.0040	60381.275821191	285.680	51.61763	-54.59988
7.4	203	138	6	91	64	226	195	57947	801.0593	60381.275821831	285.680	51.63243	-54.59998
10.6	204	138	6	91	64	226	279	57947	801.0593	60381.275821831	285.680	51.62503	-54.59993
10.4	205	138	6	91	64	226	275	57947	801.0593	60381.275821831	285.680	51.61763	-54.59988
7.7	206	139	7	92	64	226	204	57948	801.0732	60381.275821991	285.680	51.61030	-54.59554
7.7	203	138	6	101	64	226	202	57957	801.1976	60381.275823431	285.680	51.63243	-54.59998
9.6	204	138	7	101	64	226	254	57957	801.1976	60381.275823431	285.680	51.62503	-54.59993
9.3	205	138	7	97	64	226	244	57953	801.1423	60381.275822791	285.680	51.61763	-54.59988
6.9	206	139	7	97	64	226	181	57953	801.1423	60381.275822791	285.680	51.61030	-54.59554
8.1	204	138	7	104	64	226	214	57960	801.2390	60381.275823911	285.680	51.62503	-54.59993
7.7	205	138	7	104	64	226	203	57960	801.2390	60381.275823911	285.680	51.61763	-54.59988
6.3	204	138	7	112	64	226	167	57968	801.3496	60381.275825191	285.680	51.62503	-54.59993
6.9	205	139	7	114	64	226	181	57970	801.3773	60381.275825511	285.680	51.61769	-54.59558
6.2	203	138	6	87	65	226	163	57943	801.0040	60381.275821191	290.144	51.63243	-54.59998
9.2	204	138	6	87	65	226	241	57943	801.0040	60381.275821191	290.144	51.62503	-54.59993
8.4	205	138	6	87	65	226	222	57943	801.0040	60381.275821191	290.144	51.61763	-54.59988
7.2	203	138	5	91	65	226	190	57947	801.0593	60381.275821831	290.144	51.63243	-54.59998
10.4	204	138	6	92	65	226	274	57948	801.0732	60381.275821991	290.144	51.62503	-54.59993
10.4	205	138	6	92	65	226	274	57948	801.0732	60381.275821991	290.144	51.61763	-54.59988
7.7	206	139	6	92	65	226	203	57948	801.0732	60381.275821991	290.144	51.61030	-54.59554
8.0	203	138	7	102	65	226	210	57958	801.2114	60381.275823591	290.144	51.63243	-54.59998
9.8	204	138	7	102	65	226	258	57958	801.2114	60381.275823591	290.144	51.62503	-54.59993
9.4	205	138	7	97	65	226	247	57953	801.1423	60381.275822791	290.144	51.61763	-54.59988
7.0	206	139	7	97	65	226	185	57953	801.1423	60381.275822791	290.144	51.61030	-54.59554
6.2	203	138	7	104	65	226	163	57960	801.2390	60381.275823911	290.144	51.63243	-54.59998
8.1	204	138	7	104	65	226	214	57960	801.2390	60381.275823911	290.144	51.62503	-54.59993
7.5	205	138	7	104	65	226	198	57960	801.2390	60381.275823911	290.144	51.61763	-54.59988
6.7	204	138	7	114	65	226	177	57970	801.3773	60381.275825511	290.144	51.62503	-54.59993
7.1	205	139	7	114	65	226	187	57970	801.3773	60381.275825511	290.144	51.61769	-54.59558
8.9	204	138	6	87	66	226	235	57943	801.0040	60381.275821191	294.608	51.62503	-54.59993
8.0	205	138	6	87	66	226	210	57943	801.0040	60381.275821191	294.608	51.61763	-54.59988
7.3	203	138	6	92	66	226	193	57948	801.0732	60381.275821991	294.608	51.63243	-54.59998
10.5	204	138	6	92	66	226	277	57948	801.0732	60381.275821991	294.608	51.62503	-54.59993
10.3	205	138	6	92	66	226	271	57948	801.0732	60381.275821991	294.608	51.61763	-54.59988
7.6	206	139	7	93	66	226	199	57949	801.0870	60381.275822151	294.608	51.61030	-54.59554
7.7	203	138	6	102	66	226	202	57958	801.2114	60381.275823591	294.608	51.63243	-54.59998
9.6	204	138	7	101	66	226	252	57957	801.1976	60381.275823431	294.608	51.62503	-54.59993
9.2	205	138	7	98	66	226	243	57954	801.1561	60381.275822951	294.608	51.61763	-54.59988
6.8	206	139	7	98	66	226	179	57954	801.1561	60381.275822951	294.608	51.61030	-54.59554
6.4	203	138	7	104	66	226	168	57960	801.2390	60381.275823911	294.608	51.63243	-54.59998
8.4	204	138	7	104	66	226	220	57960	801.2390	60381.275823911	294.608	51.62503	-54.59993
7.9	205	138	7	104	66	226	207	57960	801.2390	60381.275823911	294.608	51.61763	-54.59988
6.5	204	138	7	115	66	226	171	57971	801.3911	60381.275825671	294.608	51.62503	-54.59993
7.0	205	139	7	115	66	226	183	57971	801.3911	60381.275825671	294.608	51.61769	-54.59558
8.2	204	138	6	87	67	226	216	57943	801.0040	60381.275821191	299.071	51.62503	-54.59993
7.2	205	138	6	87	67	226	190	57943	801.0040	60381.275821191	299.071	51.61763	-54.59988
7.7	203	138	7	92	67	226	203	57948	801.0732	60381.275821991	299.071	51.63243	-54.59998
10.8	204	138	7	92	67	226	285	57948	801.0732	60381.275821991	299.071	51.62503	-54.59993
10.3	205	138	7	93	67	226	272	57949	801.0870	60381.275822151	299.071	51.61763	-54.59988
7.5	206	139	7	93	67	226	197	57949	801.0870	60381.275822151	299.071	51.61030	-54.59554
7.4	203	138	6	102	67	226	194	57958	801.2114	60381.275823591	299.071	51.63243	-54.59998
9.5	204	138	7	102	67	226	251	57958	801.2114	60381.275823591	299.071	51.62503	-54.59993
9.5	205	138	7	97	67	226	250	57953	801.1423	60381.275822791	299.071	51.61763	-54.59988
6.8	206	139	7	98	67	226	180	57954	801.1561	60381.275822951	299.071	51.61030	-54.59554
7.3	203	138	7	104	67	226	193	57960	801.2390	60381.275823911	299.071	51.63243	-54.59998
9.2	204	138	7	104	67	226	242	57960	801.2390	60381.275823911	299.071	51.62503	-54.59993
8.4	205	138	7	104	67	226	220	57960	801.2390	60381.275823911	299.071	51.61763	-54.59988
6.8	204	138	7	115	67	226	179	57971	801.3911	60381.275825671	299.071	51.62503	-54.59993
7.0	205	139	7	115	67	226	183	57971	801.3911	60381.275825671	299.071	51.61769	-54.59558
7.9	204	138	6	87	68	226	209	57943	801.0040	60381.275821191	303.535	51.62503	-54.59993
7.0	205	138	6	87	68	226	184	57943	801.0040	60381.275821191	303.535	51.61763	-54.59988
7.6	203	138	6	92	68	226	201	57948	801.0732	60381.275821991	303.535	51.63243	-54.59998
10.9	204	138	7	93	68	226	286	57949	801.0870	60381.275822151	303.535	51.62503	-54.59993
10.4	205	138	7	93	68	226	273	57949	801.0870	60381.275822151	303.535	51.61763	-54.59988
7.6	206	139	7	95	68	226	201	57951	801.1146	60381.275822471	303.535	51.61030	-54.59554
7.2	203	138	7	103	68	226	190	57959	801.2252	60381.275823751	303.535	51.63243	-54.59998
10.5	204	138	7	96	68	226	276	57952	801.1285	60381.275822632	303.535	51.62503	-54.59993
10.1	205	139	7	96	68	226	267	57952	801.1285	60381.275822632	303.535	51.61769	-54.59558
7.2	206	139	7	96	68	226	189	57952	801.1285	60381.275822632	303.535	51.61030	-54.59554
7.0	203	138	7	104	68	226	183	57960	801.2390	60381.275823911	303.535	51.63243	-54.59998
9.0	204	138	7	104	68	226	236	57960	801.2390	60381.275823911	303.535	51.62503	-54.59993
8.4	205	138	7	104	68	226	222	57960	801.2390	60381.275823911	303.535	51.61763	-54.59988
6.6	204	138	7	116	68	226	175	57972	801.4049	60381.275825831	303.535	51.62503	-54.59993
7.0	205	139	7	117	68	226	185	57973	801.4188	60381.275825991	303.535	51.61769	-54.59558
7.4	204	138	6	87	69	226	196	57943	801.0040	60381.275821191	307.999	51.62503	-54.59993
6.5	205	138	6	87	69	226	170	57943	801.0040	60381.275821191	307.999	51.61763	-54.59988
8.0	203	138	7	93	69	226	211	57949	801.0870	60381.275822151	307.999	51.63243	-54.59998
11.1	204	138	7	93	69	226	291	57949	801.0870	60381.275822151	307.999	51.62503	-54.59993
10.8	205	138	7	94	69	226	283	57950	801.1008	60381.275822312	307.999	51.61763	-54.59988
7.5	206	139	7	95	69	226	198	57951	801.1146	60381.275822471	307.999	51.61030	-54.59554
7.6	203	138	6	103	69	226	199	57959	801.2252	60381.275823751	307.999	51.63243	-54.59998
10.4	204	138	7	96	69	226	273	57952	801.1285	60381.275822632	307.999	51.62503	-54.59993
10.1	205	139	7	97	69	226	267	57953	801.1423	60381.275822791	307.999	51.61769	-54.59558
7.2	206	139	7	97	69	226	190	57953	801.1423	60381.275822791	307.999	51.61030	-54.59554
