# snr	lpix	mpix	boxc_width	time	dm	iblk	rawsn	total_sample	obstime_sec	mjd	dm_pccm3	ra_deg	dec_deg
6.1	238	 32	1	118	28	0	190	118	1.6312	60424.607892711	107.724	191.10352	-64.35778
6.1	100	239	3	60	52	0	190	60	0.8294	60424.607883431	200.059	192.46497	-63.47309
6.5	 67	196	0	204	64	0	203	204	2.8201	60424.607906471	246.226	192.78616	-63.65749
6.4	 10	 25	6	101	65	0	199	101	1.3962	60424.607889991	250.074	193.36885	-64.38684
6.2	 11	 25	7	187	65	0	195	187	2.5851	60424.607903751	250.074	193.35890	-64.38695
6.9	 10	 25	6	102	66	0	217	102	1.4100	60424.607890151	253.921	193.36885	-64.38684
6.1	 11	 26	3	100	66	0	191	100	1.3824	60424.607889831	253.921	193.35872	-64.38268
6.0	 11	 25	3	183	66	0	188	183	2.5298	60424.607903111	253.921	193.35890	-64.38695
6.4	 10	 25	5	186	66	0	199	186	2.5713	60424.607903591	253.921	193.36885	-64.38684
7.0	 11	 25	5	185	66	0	218	185	2.5574	60424.607903431	253.921	193.35890	-64.38695
6.9	 10	 25	6	102	67	0	215	102	1.4100	60424.607890151	257.768	193.36885	-64.38684
6.8	 11	 26	5	100	67	0	212	100	1.3824	60424.607889831	257.768	193.35872	-64.38268
6.5	 10	 25	5	186	67	0	205	186	2.5713	60424.607903591	257.768	193.36885	-64.38684
7.0	 11	 25	5	185	67	0	219	185	2.5574	60424.607903431	257.768	193.35890	-64.38695
7.8	 10	 25	5	102	68	0	244	102	1.4100	60424.607890151	261.615	193.36885	-64.38684
7.1	 11	 26	5	102	68	0	221	102	1.4100	60424.607890151	261.615	193.35872	-64.38268
7.5	 10	 25	5	186	68	0	234	186	2.5713	60424.607903591	261.615	193.36885	-64.38684
8.0	 11	 25	4	186	68	0	252	186	2.5713	60424.607903591	261.615	193.35890	-64.38695
7.4	 10	 26	6	102	69	0	233	102	1.4100	60424.607890151	265.463	193.36867	-64.38257
7.5	 11	 26	6	102	69	0	234	102	1.4100	60424.607890151	265.463	193.35872	-64.38268
6.1	 10	 26	7	104	69	0	190	104	1.4377	60424.607890471	265.463	193.36867	-64.38257
6.1	 11	 26	7	104	69	0	191	104	1.4377	60424.607890471	265.463	193.35872	-64.38268
6.2	 10	 26	1	183	69	0	195	183	2.5298	60424.607903111	265.463	193.36867	-64.38257
7.0	 10	 25	6	187	69	0	219	187	2.5851	60424.607903751	265.463	193.36885	-64.38684
7.7	 11	 25	6	187	69	0	242	187	2.5851	60424.607903751	265.463	193.35890	-64.38695
8.1	 10	 26	6	102	70	0	253	102	1.4100	60424.607890151	269.310	193.36867	-64.38257
8.1	 11	 26	5	102	70	0	254	102	1.4100	60424.607890151	269.310	193.35872	-64.38268
6.7	 10	 25	7	104	70	0	211	104	1.4377	60424.607890471	269.310	193.36885	-64.38684
6.4	 11	 26	7	104	70	0	200	104	1.4377	60424.607890471	269.310	193.35872	-64.38268
6.6	 10	 26	0	183	70	0	207	183	2.5298	60424.607903111	269.310	193.36867	-64.38257
6.1	 11	 26	0	183	70	0	190	183	2.5298	60424.607903111	269.310	193.35872	-64.38268
8.0	 10	 25	3	186	70	0	249	186	2.5713	60424.607903591	269.310	193.36885	-64.38684
8.2	 11	 25	5	187	70	0	256	187	2.5851	60424.607903751	269.310	193.35890	-64.38695
9.6	 10	 25	4	102	71	0	302	102	1.4100	60424.607890151	273.157	193.36885	-64.38684
9.5	 11	 26	4	102	71	0	297	102	1.4100	60424.607890151	273.157	193.35872	-64.38268
7.8	 10	 25	6	104	71	0	243	104	1.4377	60424.607890471	273.157	193.36885	-64.38684
7.9	 11	 26	6	104	71	0	246	104	1.4377	60424.607890471	273.157	193.35872	-64.38268
6.0	 10	 25	4	131	71	0	189	131	1.8109	60424.607894791	273.157	193.36885	-64.38684
6.4	 11	 25	4	159	71	0	201	159	2.1980	60424.607899271	273.157	193.35890	-64.38695
6.0	 11	 25	5	160	71	0	188	160	2.2118	60424.607899431	273.157	193.35890	-64.38695
9.0	 10	 26	3	186	71	0	283	186	2.5713	60424.607903591	273.157	193.36867	-64.38257
9.2	 11	 25	5	187	71	0	288	187	2.5851	60424.607903751	273.157	193.35890	-64.38695
6.5	  9	 25	2	102	72	0	205	102	1.4100	60424.607890151	277.005	193.37880	-64.38673
10.0	 10	 25	3	102	72	0	314	102	1.4100	60424.607890151	277.005	193.36885	-64.38684
9.7	 11	 26	3	102	72	0	304	102	1.4100	60424.607890151	277.005	193.35872	-64.38268
8.0	 10	 26	6	104	72	0	252	104	1.4377	60424.607890471	277.005	193.36867	-64.38257
8.4	 11	 26	6	104	72	0	263	104	1.4377	60424.607890471	277.005	193.35872	-64.38268
7.1	 10	 25	3	131	72	0	222	131	1.8109	60424.607894791	277.005	193.36885	-64.38684
7.1	 11	 26	2	130	72	0	223	130	1.7971	60424.607894631	277.005	193.35872	-64.38268
7.2	 11	 26	3	158	72	0	224	158	2.1842	60424.607899111	277.005	193.35872	-64.38268
6.5	 11	 26	5	160	72	0	204	160	2.2118	60424.607899431	277.005	193.35872	-64.38268
6.8	  9	 25	2	186	72	0	212	186	2.5713	60424.607903591	277.005	193.37880	-64.38673
10.2	 10	 25	2	186	72	0	318	186	2.5713	60424.607903591	277.005	193.36885	-64.38684
9.8	 11	 26	3	187	72	0	308	187	2.5851	60424.607903751	277.005	193.35872	-64.38268
6.1	 12	 25	4	188	72	0	191	188	2.5989	60424.607903911	277.005	193.34897	-64.38705
7.7	  9	 25	1	102	73	0	241	102	1.4100	60424.607890151	280.852	193.37880	-64.38673
11.1	 10	 25	1	102	73	0	346	102	1.4100	60424.607890151	280.852	193.36885	-64.38684
10.7	 11	 26	3	102	73	0	335	102	1.4100	60424.607890151	280.852	193.35872	-64.38268
8.7	 10	 26	6	104	73	0	272	104	1.4377	60424.607890471	280.852	193.36867	-64.38257
8.9	 11	 26	6	104	73	0	280	104	1.4377	60424.607890471	280.852	193.35872	-64.38268
7.2	 10	 26	0	129	73	0	227	129	1.7833	60424.607894471	280.852	193.36867	-64.38257
7.6	 11	 26	0	129	73	0	237	129	1.7833	60424.607894471	280.852	193.35872	-64.38268
6.8	 10	 25	1	158	73	0	212	158	2.1842	60424.607899111	280.852	193.36885	-64.38684
8.0	 11	 25	1	158	73	0	249	158	2.1842	60424.607899111	280.852	193.35890	-64.38695
6.8	 11	 26	5	160	73	0	213	160	2.2118	60424.607899431	280.852	193.35872	-64.38268
9.0	  9	 25	1	186	73	0	282	186	2.5713	60424.607903591	280.852	193.37880	-64.38673
13.2	 10	 25	1	186	73	0	412	186	2.5713	60424.607903591	280.852	193.36885	-64.38684
12.2	 11	 26	1	186	73	0	383	186	2.5713	60424.607903591	280.852	193.35872	-64.38268
7.0	 12	 26	1	186	73	0	220	186	2.5713	60424.607903591	280.852	193.34879	-64.38278
6.1	 10	 25	7	192	73	0	190	192	2.6542	60424.607904551	280.852	193.36885	-64.38684
6.1	 11	 25	7	192	73	0	190	192	2.6542	60424.607904551	280.852	193.35890	-64.38695
6.4	 10	 25	1	46	74	0	199	46	0.6359	60424.607881191	284.699	193.36885	-64.38684
7.2	  9	 25	1	102	74	0	227	102	1.4100	60424.607890151	284.699	193.37880	-64.38673
11.5	 10	 25	2	102	74	0	360	102	1.4100	60424.607890151	284.699	193.36885	-64.38684
11.0	 11	 26	2	102	74	0	345	102	1.4100	60424.607890151	284.699	193.35872	-64.38268
6.4	 12	 26	3	103	74	0	199	103	1.4239	60424.607890311	284.699	193.34879	-64.38278
9.3	 10	 26	5	104	74	0	291	104	1.4377	60424.607890471	284.699	193.36867	-64.38257
9.3	 11	 26	5	104	74	0	292	104	1.4377	60424.607890471	284.699	193.35872	-64.38268
7.9	 10	 25	3	131	74	0	248	131	1.8109	60424.607894791	284.699	193.36885	-64.38684
7.2	 11	 26	3	131	74	0	227	131	1.8109	60424.607894791	284.699	193.35872	-64.38268
6.6	 10	 26	3	159	74	0	208	159	2.1980	60424.607899271	284.699	193.36867	-64.38257
8.5	 11	 26	3	159	74	0	266	159	2.1980	60424.607899271	284.699	193.35872	-64.38268
7.5	 11	 26	4	160	74	0	234	160	2.2118	60424.607899431	284.699	193.35872	-64.38268
7.5	  9	 25	3	187	74	0	234	187	2.5851	60424.607903751	284.699	193.37880	-64.38673
12.0	 10	 26	3	187	74	0	375	187	2.5851	60424.607903751	284.699	193.36867	-64.38257
11.5	 11	 26	3	187	74	0	361	187	2.5851	60424.607903751	284.699	193.35872	-64.38268
6.6	 12	 26	3	188	74	0	206	188	2.5989	60424.607903911	284.699	193.34879	-64.38278
6.1	 10	 25	7	192	74	0	192	192	2.6542	60424.607904551	284.699	193.36885	-64.38684
6.6	 11	 25	7	192	74	0	208	192	2.6542	60424.607904551	284.699	193.35890	-64.38695
6.1	 11	 26	0	46	75	0	191	46	0.6359	60424.607881191	288.546	193.35872	-64.38268
9.3	  9	 25	0	102	75	0	291	102	1.4100	60424.607890151	288.546	193.37880	-64.38673
13.8	 10	 25	0	102	75	0	431	102	1.4100	60424.607890151	288.546	193.36885	-64.38684
13.4	 11	 26	0	102	75	0	420	102	1.4100	60424.607890151	288.546	193.35872	-64.38268
7.6	 12	 26	2	103	75	0	239	103	1.4239	60424.607890311	288.546	193.34879	-64.38278
6.5	  9	 25	3	104	75	0	204	104	1.4377	60424.607890471	288.546	193.37880	-64.38673
10.6	 10	 25	3	104	75	0	331	104	1.4377	60424.607890471	288.546	193.36885	-64.38684
10.3	 11	 26	3	104	75	0	324	104	1.4377	60424.607890471	288.546	193.35872	-64.38268
6.3	 12	 26	3	104	75	0	196	104	1.4377	60424.607890471	288.546	193.34879	-64.38278
8.6	 10	 26	0	130	75	0	269	130	1.7971	60424.607894631	288.546	193.36867	-64.38257
8.9	 11	 26	0	130	75	0	280	130	1.7971	60424.607894631	288.546	193.35872	-64.38268
8.3	 10	 25	1	159	75	0	260	159	2.1980	60424.607899271	288.546	193.36885	-64.38684
9.2	 11	 25	1	159	75	0	288	159	2.1980	60424.607899271	288.546	193.35890	-64.38695
6.2	 12	 26	2	159	75	0	195	159	2.1980	60424.607899271	288.546	193.34879	-64.38278
7.1	 10	 26	3	160	75	0	223	160	2.2118	60424.607899431	288.546	193.36867	-64.38257
8.5	 11	 26	3	160	75	0	266	160	2.2118	60424.607899431	288.546	193.35872	-64.38268
9.1	  9	 25	1	187	75	0	285	187	2.5851	60424.607903751	288.546	193.37880	-64.38673
14.0	 10	 25	1	187	75	0	437	187	2.5851	60424.607903751	288.546	193.36885	-64.38684
14.1	 11	 26	1	187	75	0	442	187	2.5851	60424.607903751	288.546	193.35872	-64.38268
8.8	 12	 26	1	187	75	0	277	187	2.5851	60424.607903751	288.546	193.34879	-64.38278
7.5	 10	 25	7	192	75	0	235	192	2.6542	60424.607904551	288.546	193.36885	-64.38684
7.8	 11	 25	7	192	75	0	245	192	2.6542	60424.607904551	288.546	193.35890	-64.38695
6.1	 11	 26	0	46	76	0	191	46	0.6359	60424.607881191	292.394	193.35872	-64.38268
9.7	  9	 25	1	103	76	0	303	103	1.4239	60424.607890311	292.394	193.37880	-64.38673
15.3	 10	 25	0	102	76	0	478	102	1.4100	60424.607890151	292.394	193.36885	-64.38684
14.4	 11	 26	1	103	76	0	452	103	1.4239	60424.607890311	292.394	193.35872	-64.38268
8.2	 12	 26	1	103	76	0	257	103	1.4239	60424.607890311	292.394	193.34879	-64.38278
7.2	  9	 25	2	104	76	0	227	104	1.4377	60424.607890471	292.394	193.37880	-64.38673
11.7	 10	 25	3	104	76	0	366	104	1.4377	60424.607890471	292.394	193.36885	-64.38684
11.5	 11	 26	3	104	76	0	360	104	1.4377	60424.607890471	292.394	193.35872	-64.38268
6.6	 12	 26	3	104	76	0	208	104	1.4377	60424.607890471	292.394	193.34879	-64.38278
6.3	  9	 25	1	131	76	0	198	131	1.8109	60424.607894791	292.394	193.37880	-64.38673
10.2	 10	 26	0	130	76	0	320	130	1.7971	60424.607894631	292.394	193.36867	-64.38257
9.8	 11	 26	0	130	76	0	307	130	1.7971	60424.607894631	292.394	193.35872	-64.38268
6.3	  9	 25	1	159	76	0	196	159	2.1980	60424.607899271	292.394	193.37880	-64.38673
10.7	 10	 26	1	159	76	0	334	159	2.1980	60424.607899271	292.394	193.36867	-64.38257
11.3	 11	 26	1	159	76	0	353	159	2.1980	60424.607899271	292.394	193.35872	-64.38268
6.7	 12	 25	1	159	76	0	210	159	2.1980	60424.607899271	292.394	193.34897	-64.38705
9.0	 10	 26	2	160	76	0	283	160	2.2118	60424.607899431	292.394	193.36867	-64.38257
9.6	 11	 26	2	160	76	0	300	160	2.2118	60424.607899431	292.394	193.35872	-64.38268
9.6	  9	 25	1	187	76	0	300	187	2.5851	60424.607903751	292.394	193.37880	-64.38673
16.1	 10	 26	1	187	76	0	505	187	2.5851	60424.607903751	292.394	193.36867	-64.38257
16.9	 11	 26	1	187	76	0	528	187	2.5851	60424.607903751	292.394	193.35872	-64.38268
10.5	 12	 26	1	187	76	0	329	187	2.5851	60424.607903751	292.394	193.34879	-64.38278
7.9	 10	 25	6	192	76	0	246	192	2.6542	60424.607904551	292.394	193.36885	-64.38684
8.6	 11	 26	6	192	76	0	268	192	2.6542	60424.607904551	292.394	193.35872	-64.38268
6.2	 10	 25	1	243	76	0	195	243	3.3592	60424.607912711	292.394	193.36885	-64.38684
6.1	 10	 25	1	47	77	0	191	47	0.6497	60424.607881351	296.241	193.36885	-64.38684
6.0	 11	 26	1	47	77	0	189	47	0.6497	60424.607881351	296.241	193.35872	-64.38268
10.2	  9	 25	0	103	77	0	318	103	1.4239	60424.607890311	296.241	193.37880	-64.38673
16.7	 10	 26	1	103	77	0	522	103	1.4239	60424.607890311	296.241	193.36867	-64.38257
16.5	 11	 26	1	103	77	0	518	103	1.4239	60424.607890311	296.241	193.35872	-64.38268
9.5	 12	 26	0	103	77	0	297	103	1.4239	60424.607890311	296.241	193.34879	-64.38278
7.8	  9	 25	2	104	77	0	243	104	1.4377	60424.607890471	296.241	193.37880	-64.38673
13.4	 10	 26	2	104	77	0	420	104	1.4377	60424.607890471	296.241	193.36867	-64.38257
13.6	 11	 26	2	104	77	0	425	104	1.4377	60424.607890471	296.241	193.35872	-64.38268
7.5	 12	 26	2	104	77	0	235	104	1.4377	60424.607890471	296.241	193.34879	-64.38278
8.0	  9	 25	0	131	77	0	252	131	1.8109	60424.607894791	296.241	193.37880	-64.38673
11.2	 10	 25	0	131	77	0	350	131	1.8109	60424.607894791	296.241	193.36885	-64.38684
10.1	 11	 26	0	131	77	0	317	131	1.8109	60424.607894791	296.241	193.35872	-64.38268
6.2	 10	 25	6	136	77	0	194	136	1.8801	60424.607895591	296.241	193.36885	-64.38684
7.7	  9	 25	0	159	77	0	242	159	2.1980	60424.607899271	296.241	193.37880	-64.38673
12.6	 10	 25	0	159	77	0	394	159	2.1980	60424.607899271	296.241	193.36885	-64.38684
12.5	 11	 26	0	159	77	0	391	159	2.1980	60424.607899271	296.241	193.35872	-64.38268
6.9	 12	 26	0	159	77	0	217	159	2.1980	60424.607899271	296.241	193.34879	-64.38278
6.6	  9	 25	1	160	77	0	206	160	2.2118	60424.607899431	296.241	193.37880	-64.38673
10.3	 10	 25	1	160	77	0	323	160	2.2118	60424.607899431	296.241	193.36885	-64.38684
10.6	 11	 26	1	160	77	0	332	160	2.2118	60424.607899431	296.241	193.35872	-64.38268
6.6	 12	 25	1	160	77	0	206	160	2.2118	60424.607899431	296.241	193.34897	-64.38705
11.1	  9	 25	0	187	77	0	349	187	2.5851	60424.607903751	296.241	193.37880	-64.38673
18.9	 10	 26	0	187	77	0	593	187	2.5851	60424.607903751	296.241	193.36867	-64.38257
19.1	 11	 26	0	187	77	0	597	187	2.5851	60424.607903751	296.241	193.35872	-64.38268
11.1	 12	 26	0	187	77	0	349	187	2.5851	60424.607903751	296.241	193.34879	-64.38278
8.8	 10	 25	6	192	77	0	275	192	2.6542	60424.607904551	296.241	193.36885	-64.38684
9.2	 11	 26	6	192	77	0	288	192	2.6542	60424.607904551	296.241	193.35872	-64.38268
6.9	 10	 25	0	243	77	0	217	243	3.3592	60424.607912711	296.241	193.36885	-64.38684
6.3	 10	 25	1	47	78	0	197	47	0.6497	60424.607881351	300.088	193.36885	-64.38684
9.9	  9	 25	0	103	78	0	310	103	1.4239	60424.607890311	300.088	193.37880	-64.38673
16.4	 10	 26	0	103	78	0	514	103	1.4239	60424.607890311	300.088	193.36867	-64.38257
16.4	 11	 26	0	103	78	0	514	103	1.4239	60424.607890311	300.088	193.35872	-64.38268
9.4	 12	 26	0	103	78	0	293	103	1.4239	60424.607890311	300.088	193.34879	-64.38278
8.2	  9	 25	1	104	78	0	257	104	1.4377	60424.607890471	300.088	193.37880	-64.38673
13.9	 10	 26	1	104	78	0	435	104	1.4377	60424.607890471	300.088	193.36867	-64.38257
13.5	 11	 26	1	104	78	0	424	104	1.4377	60424.607890471	300.088	193.35872	-64.38268
7.8	 12	 26	1	104	78	0	244	104	1.4377	60424.607890471	300.088	193.34879	-64.38278
8.4	  9	 25	0	131	78	0	264	131	1.8109	60424.607894791	300.088	193.37880	-64.38673
11.8	 10	 25	0	131	78	0	371	131	1.8109	60424.607894791	300.088	193.36885	-64.38684
10.9	 11	 26	0	131	78	0	342	131	1.8109	60424.607894791	300.088	193.35872	-64.38268
6.9	 12	 26	0	131	78	0	215	131	1.8109	60424.607894791	300.088	193.34879	-64.38278
6.0	  9	 26	0	159	78	0	188	159	2.1980	60424.607899271	300.088	193.37860	-64.38246
9.3	 10	 26	0	159	78	0	290	159	2.1980	60424.607899271	300.088	193.36867	-64.38257
9.5	 11	 26	0	159	78	0	297	159	2.1980	60424.607899271	300.088	193.35872	-64.38268
6.5	  9	 26	1	160	78	0	205	160	2.2118	60424.607899431	300.088	193.37860	-64.38246
10.9	 10	 26	1	160	78	0	341	160	2.2118	60424.607899431	300.088	193.36867	-64.38257
11.1	 11	 26	1	160	78	0	348	160	2.2118	60424.607899431	300.088	193.35872	-64.38268
7.0	 12	 25	1	160	78	0	220	160	2.2118	60424.607899431	300.088	193.34897	-64.38705
10.2	  9	 25	0	187	78	0	320	187	2.5851	60424.607903751	300.088	193.37880	-64.38673
17.4	 10	 26	1	188	78	0	546	188	2.5989	60424.607903911	300.088	193.36867	-64.38257
17.8	 11	 26	1	188	78	0	558	188	2.5989	60424.607903911	300.088	193.35872	-64.38268
11.0	 12	 26	1	188	78	0	345	188	2.5989	60424.607903911	300.088	193.34879	-64.38278
9.3	 10	 26	5	192	78	0	290	192	2.6542	60424.607904551	300.088	193.36867	-64.38257
9.9	 11	 26	5	192	78	0	311	192	2.6542	60424.607904551	300.088	193.35872	-64.38268
6.1	 12	 26	5	192	78	0	192	192	2.6542	60424.607904551	300.088	193.34879	-64.38278
6.5	 10	 25	1	244	78	0	205	244	3.3731	60424.607912871	300.088	193.36885	-64.38684
9.5	 10	 26	0	103	79	0	299	103	1.4239	60424.607890311	303.936	193.36867	-64.38257
10.0	 11	 26	0	103	79	0	314	103	1.4239	60424.607890311	303.936	193.35872	-64.38268
7.0	 12	 26	0	103	79	0	219	103	1.4239	60424.607890311	303.936	193.34879	-64.38278
7.2	  9	 26	1	104	79	0	227	104	1.4377	60424.607890471	303.936	193.37860	-64.38246
12.2	 10	 26	1	104	79	0	381	104	1.4377	60424.607890471	303.936	193.36867	-64.38257
12.3	 11	 26	1	104	79	0	385	104	1.4377	60424.607890471	303.936	193.35872	-64.38268
7.9	 12	 26	1	104	79	0	247	104	1.4377	60424.607890471	303.936	193.34879	-64.38278
7.5	  9	 25	1	132	79	0	235	132	1.8248	60424.607894951	303.936	193.37880	-64.38673
10.0	 10	 25	1	132	79	0	314	132	1.8248	60424.607894951	303.936	193.36885	-64.38684
8.5	 11	 25	1	132	79	0	267	132	1.8248	60424.607894951	303.936	193.35890	-64.38695
6.7	 10	 25	5	136	79	0	211	136	1.8801	60424.607895591	303.936	193.36885	-64.38684
6.3	 11	 25	5	136	79	0	198	136	1.8801	60424.607895591	303.936	193.35890	-64.38695
8.4	 10	 26	2	161	79	0	263	161	2.2257	60424.607899591	303.936	193.36867	-64.38257
8.7	 11	 26	2	161	79	0	272	161	2.2257	60424.607899591	303.936	193.35872	-64.38268
8.5	  9	 25	1	188	79	0	266	188	2.5989	60424.607903911	303.936	193.37880	-64.38673
14.0	 10	 26	2	189	79	0	439	189	2.6127	60424.607904071	303.936	193.36867	-64.38257
14.1	 11	 26	2	189	79	0	441	189	2.6127	60424.607904071	303.936	193.35872	-64.38268
8.2	 12	 26	2	189	79	0	258	189	2.6127	60424.607904071	303.936	193.34879	-64.38278
10.1	 10	 26	5	192	79	0	316	192	2.6542	60424.607904551	303.936	193.36867	-64.38257
10.2	 11	 26	5	192	79	0	319	192	2.6542	60424.607904551	303.936	193.35872	-64.38268
6.1	 10	 25	2	245	79	0	192	245	3.3869	60424.607913031	303.936	193.36885	-64.38684
10.7	 10	 26	1	105	80	0	335	105	1.4515	60424.607890631	307.783	193.36867	-64.38257
11.4	 11	 26	3	106	80	0	357	106	1.4653	60424.607890791	307.783	193.35872	-64.38268
7.2	 12	 26	1	105	80	0	226	105	1.4515	60424.607890631	307.783	193.34879	-64.38278
7.7	 10	 25	0	132	80	0	242	132	1.8248	60424.607894951	307.783	193.36885	-64.38684
7.8	 11	 25	0	132	80	0	245	132	1.8248	60424.607894951	307.783	193.35890	-64.38695
7.1	 10	 25	5	136	80	0	221	136	1.8801	60424.607895591	307.783	193.36885	-64.38684
6.5	 11	 25	4	136	80	0	205	136	1.8801	60424.607895591	307.783	193.35890	-64.38695
7.9	 10	 26	1	161	80	0	248	161	2.2257	60424.607899591	307.783	193.36867	-64.38257
8.2	 11	 25	1	161	80	0	256	161	2.2257	60424.607899591	307.783	193.35890	-64.38695
7.5	  9	 25	1	189	80	0	236	189	2.6127	60424.607904071	307.783	193.37880	-64.38673
12.9	 10	 26	1	189	80	0	403	189	2.6127	60424.607904071	307.783	193.36867	-64.38257
12.6	 11	 26	1	189	80	0	395	189	2.6127	60424.607904071	307.783	193.35872	-64.38268
7.5	 12	 26	3	190	80	0	235	190	2.6266	60424.607904231	307.783	193.34879	-64.38278
10.2	 10	 26	5	192	80	0	318	192	2.6542	60424.607904551	307.783	193.36867	-64.38257
10.5	 11	 26	5	192	80	0	329	192	2.6542	60424.607904551	307.783	193.35872	-64.38268
6.0	 12	 26	5	192	80	0	188	192	2.6542	60424.607904551	307.783	193.34879	-64.38278
10.5	 10	 26	3	106	81	0	329	106	1.4653	60424.607890791	311.630	193.36867	-64.38257
10.9	 11	 26	3	106	81	0	340	106	1.4653	60424.607890791	311.630	193.35872	-64.38268
6.5	 12	 26	3	106	81	0	202	106	1.4653	60424.607890791	311.630	193.34879	-64.38278
7.9	 10	 25	3	135	81	0	248	135	1.8662	60424.607895431	311.630	193.36885	-64.38684
7.2	 11	 25	3	135	81	0	227	135	1.8662	60424.607895431	311.630	193.35890	-64.38695
7.2	 10	 25	4	136	81	0	226	136	1.8801	60424.607895591	311.630	193.36885	-64.38684
6.5	 11	 25	4	136	81	0	202	136	1.8801	60424.607895591	311.630	193.35890	-64.38695
6.7	 10	 26	2	162	81	0	209	162	2.2395	60424.607899751	311.630	193.36867	-64.38257
6.9	 11	 26	3	162	81	0	217	162	2.2395	60424.607899751	311.630	193.35872	-64.38268
6.7	  9	 25	2	190	81	0	209	190	2.6266	60424.607904231	311.630	193.37880	-64.38673
11.3	 10	 26	2	190	81	0	353	190	2.6266	60424.607904231	311.630	193.36867	-64.38257
11.1	 11	 26	3	191	81	0	348	191	2.6404	60424.607904391	311.630	193.35872	-64.38268
6.3	 12	 26	3	191	81	0	198	191	2.6404	60424.607904391	311.630	193.34879	-64.38278
10.1	 10	 26	4	192	81	0	315	192	2.6542	60424.607904551	311.630	193.36867	-64.38257
10.3	 11	 26	5	192	81	0	322	192	2.6542	60424.607904551	311.630	193.35872	-64.38268
6.0	 12	 26	5	192	81	0	188	192	2.6542	60424.607904551	311.630	193.34879	-64.38278
9.5	 10	 26	4	107	82	0	296	107	1.4792	60424.607890951	315.477	193.36867	-64.38257
10.2	 11	 26	4	107	82	0	318	107	1.4792	60424.607890951	315.477	193.35872	-64.38268
6.4	 12	 27	4	107	82	0	200	107	1.4792	60424.607890951	315.477	193.34859	-64.37852
6.4	 10	 25	3	135	82	0	200	135	1.8662	60424.607895431	315.477	193.36885	-64.38684
6.2	 11	 26	3	135	82	0	193	135	1.8662	60424.607895431	315.477	193.35872	-64.38268
6.5	 10	 25	4	136	82	0	202	136	1.8801	60424.607895591	315.477	193.36885	-64.38684
6.2	 11	 25	5	164	82	0	193	164	2.2671	60424.607900071	315.477	193.35890	-64.38695
9.8	 10	 25	3	191	82	0	306	191	2.6404	60424.607904391	315.477	193.36885	-64.38684
10.0	 11	 26	3	191	82	0	314	191	2.6404	60424.607904391	315.477	193.35872	-64.38268
6.0	 12	 26	4	191	82	0	189	191	2.6404	60424.607904391	315.477	193.34879	-64.38278
9.6	 10	 26	5	192	82	0	301	192	2.6542	60424.607904551	315.477	193.36867	-64.38257
10.1	 11	 26	5	192	82	0	315	192	2.6542	60424.607904551	315.477	193.35872	-64.38268
6.4	 12	 26	5	192	82	0	199	192	2.6542	60424.607904551	315.477	193.34879	-64.38278
9.2	 10	 26	5	108	83	0	289	108	1.4930	60424.607891111	319.325	193.36867	-64.38257
9.6	 11	 26	5	108	83	0	302	108	1.4930	60424.607891111	319.325	193.35872	-64.38268
6.7	 11	 26	5	164	83	0	210	164	2.2671	60424.607900071	319.325	193.35872	-64.38268
8.7	 10	 26	3	191	83	0	272	191	2.6404	60424.607904391	319.325	193.36867	-64.38257
9.0	 11	 26	3	191	83	0	281	191	2.6404	60424.607904391	319.325	193.35872	-64.38268
9.3	 10	 26	4	192	83	0	291	192	2.6542	60424.607904551	319.325	193.36867	-64.38257
9.8	 11	 26	5	192	83	0	306	192	2.6542	60424.607904551	319.325	193.35872	-64.38268
6.2	 12	 26	5	192	83	0	194	192	2.6542	60424.607904551	319.325	193.34879	-64.38278
7.8	 10	 26	5	108	84	0	243	108	1.4930	60424.607891111	323.172	193.36867	-64.38257
7.8	 11	 26	5	108	84	0	243	108	1.4930	60424.607891111	323.172	193.35872	-64.38268
6.9	 10	 26	3	191	84	0	215	191	2.6404	60424.607904391	323.172	193.36867	-64.38257
7.1	 11	 26	3	191	84	0	223	191	2.6404	60424.607904391	323.172	193.35872	-64.38268
8.4	 10	 26	5	193	84	0	262	193	2.6680	60424.607904711	323.172	193.36867	-64.38257
8.6	 11	 26	5	193	84	0	268	193	2.6680	60424.607904711	323.172	193.35872	-64.38268
7.8	 10	 26	5	108	85	0	244	108	1.4930	60424.607891111	327.019	193.36867	-64.38257
8.0	 11	 26	5	108	85	0	249	108	1.4930	60424.607891111	327.019	193.35872	-64.38268
7.0	 10	 26	3	191	85	0	218	191	2.6404	60424.607904391	327.019	193.36867	-64.38257
7.4	 11	 26	3	191	85	0	231	191	2.6404	60424.607904391	327.019	193.35872	-64.38268
7.4	 10	 26	6	194	85	0	233	194	2.6819	60424.607904871	327.019	193.36867	-64.38257
7.8	 11	 26	6	193	85	0	243	193	2.6680	60424.607904711	327.019	193.35872	-64.38268
6.8	 10	 26	5	108	86	0	214	108	1.4930	60424.607891111	330.867	193.36867	-64.38257
7.1	 11	 26	5	108	86	0	223	108	1.4930	60424.607891111	330.867	193.35872	-64.38268
6.4	 10	 26	7	112	86	0	201	112	1.5483	60424.607891751	330.867	193.36867	-64.38257
7.2	 10	 26	6	193	86	0	224	193	2.6680	60424.607904711	330.867	193.36867	-64.38257
7.4	 11	 26	6	193	86	0	232	193	2.6680	60424.607904711	330.867	193.35872	-64.38268
